,Servers,Values,Amount of customers
319,1 server(s),195.69545674773963,100000
320,1 server(s),129.7268168320461,100000
321,1 server(s),148.87615345634663,100000
322,1 server(s),134.43641354243715,100000
323,1 server(s),161.44442186153782,100000
324,1 server(s),156.14829963073845,100000
325,1 server(s),150.82793840485454,100000
326,1 server(s),169.75735689814084,100000
327,1 server(s),146.36394717589994,100000
328,1 server(s),136.52785242759572,100000
329,1 server(s),120.9513685584067,100000
330,1 server(s),139.09288909273818,100000
331,1 server(s),146.78015800766022,100000
332,1 server(s),141.18055766686652,100000
333,1 server(s),127.47173085185109,100000
334,1 server(s),155.89445664645285,100000
335,1 server(s),146.6555559555583,100000
336,1 server(s),133.0097184007082,100000
337,1 server(s),152.9475904304052,100000
338,1 server(s),143.89968061996228,100000
339,1 server(s),141.31670807886363,100000
340,1 server(s),132.33802509378432,100000
341,1 server(s),162.3399019701791,100000
342,1 server(s),135.22964504354718,100000
343,1 server(s),145.15322497580817,100000
344,1 server(s),134.25840982554885,100000
345,1 server(s),132.37180993973843,100000
346,1 server(s),146.08771900295517,100000
347,1 server(s),143.68946073922982,100000
348,1 server(s),154.6425638762448,100000
349,1 server(s),167.57796738359662,100000
350,1 server(s),148.84111089063114,100000
351,1 server(s),137.28514571080876,100000
352,1 server(s),137.8251572021674,100000
353,1 server(s),145.9946931886618,100000
354,1 server(s),140.77118488211,100000
355,1 server(s),144.06419237383966,100000
356,1 server(s),152.94338549530457,100000
357,1 server(s),150.55827352182044,100000
358,1 server(s),130.3081411349319,100000
359,1 server(s),138.65272951829317,100000
360,1 server(s),130.28254958041367,100000
361,1 server(s),139.63227720046288,100000
362,1 server(s),142.79898108332904,100000
363,1 server(s),146.50059618007575,100000
364,1 server(s),127.04468643319325,100000
365,1 server(s),136.4446692361929,100000
366,1 server(s),130.8347315281231,100000
367,1 server(s),142.83323968391912,100000
368,1 server(s),136.8876678746524,100000
369,1 server(s),135.50898152053853,100000
370,1 server(s),151.9883355975952,100000
371,1 server(s),163.17016741882716,100000
372,1 server(s),129.17299072794196,100000
373,1 server(s),123.58349260012295,100000
374,1 server(s),130.7348357612229,100000
375,1 server(s),124.99077255788764,100000
376,1 server(s),133.4907164478783,100000
377,1 server(s),145.0705048393937,100000
378,1 server(s),142.77552610604744,100000
379,1 server(s),159.75462282766753,100000
380,1 server(s),144.91049932982898,100000
381,1 server(s),134.13284892383504,100000
382,1 server(s),130.2230563111507,100000
383,1 server(s),152.92654603812264,100000
384,1 server(s),141.09420130481706,100000
385,1 server(s),150.36209925436611,100000
386,1 server(s),132.64461565397707,100000
387,1 server(s),141.05546305683595,100000
388,1 server(s),146.5747214132611,100000
389,1 server(s),138.99850620479978,100000
390,1 server(s),138.9104822355595,100000
391,1 server(s),164.65382110647928,100000
392,1 server(s),132.89376912529127,100000
393,1 server(s),135.7945173799798,100000
394,1 server(s),161.87098290613034,100000
395,1 server(s),122.03761747331065,100000
396,1 server(s),153.28524022599547,100000
397,1 server(s),129.64142823120793,100000
398,1 server(s),129.69125396887281,100000
399,1 server(s),159.7145760965205,100000
400,1 server(s),140.6197113600817,100000
401,1 server(s),191.31216412850532,100000
402,1 server(s),133.34474465036197,100000
403,1 server(s),135.56662929701918,100000
404,1 server(s),158.27043850932745,100000
405,1 server(s),137.97702749731937,100000
406,1 server(s),150.15758007472834,100000
407,1 server(s),138.8701548379927,100000
408,1 server(s),140.54861604806086,100000
409,1 server(s),135.29516702861912,100000
410,1 server(s),128.12910742085322,100000
411,1 server(s),150.19298562575605,100000
412,1 server(s),155.8571217921314,100000
413,1 server(s),124.03974306481774,100000
414,1 server(s),132.5562318835646,100000
415,1 server(s),156.63309433704245,100000
416,1 server(s),126.32005004485991,100000
417,1 server(s),135.0645200627033,100000
418,1 server(s),150.98532887685752,100000
419,1 server(s),144.76452332749835,100000
420,1 server(s),150.38220472895662,100000
421,1 server(s),119.33262886372036,100000
422,1 server(s),152.10343475969353,100000
423,1 server(s),141.81179839611414,100000
424,1 server(s),143.32655133432272,100000
425,1 server(s),134.9042717507451,100000
426,1 server(s),139.28355430332968,100000
427,1 server(s),123.67560307406599,100000
428,1 server(s),141.1841093338355,100000
429,1 server(s),157.79239272487754,100000
430,1 server(s),132.2537627012727,100000
431,1 server(s),130.16143187796098,100000
432,1 server(s),159.9375313637079,100000
433,1 server(s),126.92286182251657,100000
434,1 server(s),138.19194839664297,100000
435,1 server(s),118.90154493996513,100000
436,1 server(s),129.408479132242,100000
437,1 server(s),143.83975763556646,100000
438,1 server(s),138.00805780864903,100000
439,1 server(s),151.37712173671528,100000
440,1 server(s),124.43770174055996,100000
441,1 server(s),134.8030020908109,100000
442,1 server(s),123.49607129406999,100000
443,1 server(s),135.79378648510436,100000
444,1 server(s),119.50605434805396,100000
445,1 server(s),134.7435049860488,100000
446,1 server(s),142.94468559331833,100000
447,1 server(s),152.10469552471412,100000
448,1 server(s),123.41640185829765,100000
449,1 server(s),131.03767161732748,100000
450,1 server(s),130.0230104909159,100000
451,1 server(s),143.7221759426258,100000
452,1 server(s),140.76359821497618,100000
453,1 server(s),126.74857535288571,100000
454,1 server(s),131.61434804902518,100000
455,1 server(s),137.99958379793424,100000
456,1 server(s),152.5207153264101,100000
457,1 server(s),137.16277635133918,100000
458,1 server(s),142.747030139096,100000
459,1 server(s),122.18232344868893,100000
460,1 server(s),128.1477474647973,100000
461,1 server(s),131.79593531692683,100000
462,1 server(s),138.0869336549074,100000
463,1 server(s),130.3324758037554,100000
464,1 server(s),127.66378296425415,100000
465,1 server(s),156.38417642053435,100000
466,1 server(s),160.7863976215257,100000
467,1 server(s),134.42088690094636,100000
468,1 server(s),158.2472337218067,100000
469,1 server(s),139.29618837932716,100000
470,1 server(s),113.62065236039658,100000
471,1 server(s),131.36807092753494,100000
472,1 server(s),120.01118646098602,100000
473,1 server(s),155.61555733372302,100000
474,1 server(s),153.41872822055618,100000
475,1 server(s),135.8678459558671,100000
476,1 server(s),121.81649756722157,100000
477,1 server(s),156.07433331657117,100000
478,1 server(s),147.97831419053756,100000
479,1 server(s),135.32093092536013,100000
480,1 server(s),132.8189657913817,100000
481,1 server(s),148.01974288682163,100000
482,1 server(s),132.41042567263867,100000
483,1 server(s),149.78512302369447,100000
484,1 server(s),152.09769750953356,100000
485,1 server(s),127.03308730502961,100000
486,1 server(s),138.60062869847246,100000
487,1 server(s),141.01067173316505,100000
488,1 server(s),145.2280150364225,100000
489,1 server(s),133.58037440008226,100000
490,1 server(s),149.77018686657507,100000
491,1 server(s),141.10323215228354,100000
492,1 server(s),132.55428740128613,100000
493,1 server(s),127.40768980407805,100000
494,1 server(s),127.7611852771061,100000
495,1 server(s),148.97782387662033,100000
496,1 server(s),162.0518529968793,100000
497,1 server(s),129.41596738155707,100000
498,1 server(s),126.2311978757186,100000
499,1 server(s),119.23926983086643,100000
500,2 server(s),62.41548696657395,100000
501,2 server(s),66.05220502062393,100000
502,2 server(s),73.1617473259126,100000
503,2 server(s),71.16865848381424,100000
504,2 server(s),69.92209890610438,100000
505,2 server(s),65.82313204055144,100000
506,2 server(s),67.76088659558592,100000
507,2 server(s),62.11453622961554,100000
508,2 server(s),60.091143579429044,100000
509,2 server(s),62.48320205777251,100000
510,2 server(s),74.21052686883968,100000
511,2 server(s),64.2310157004461,100000
512,2 server(s),66.2730272164142,100000
513,2 server(s),57.74180106851217,100000
514,2 server(s),62.05389811275557,100000
515,2 server(s),76.71489823916548,100000
516,2 server(s),72.84269074124059,100000
517,2 server(s),58.96310337594047,100000
518,2 server(s),61.9766450814362,100000
519,2 server(s),63.89348170782258,100000
520,2 server(s),65.955072381528,100000
521,2 server(s),65.94948232251677,100000
522,2 server(s),56.52391174029535,100000
523,2 server(s),72.70374496281248,100000
524,2 server(s),70.27652224560424,100000
525,2 server(s),56.80034333779672,100000
526,2 server(s),62.70733603850741,100000
527,2 server(s),56.37841662460408,100000
528,2 server(s),50.95141053652532,100000
529,2 server(s),56.42518069471197,100000
530,2 server(s),74.07561743436078,100000
531,2 server(s),51.203599415925154,100000
532,2 server(s),69.82262012429253,100000
533,2 server(s),60.32682705761801,100000
534,2 server(s),64.40617368724942,100000
535,2 server(s),74.90963913475107,100000
536,2 server(s),79.16367595433618,100000
537,2 server(s),71.05595636333767,100000
538,2 server(s),67.35908158534137,100000
539,2 server(s),66.14784209611406,100000
540,2 server(s),82.00057761979262,100000
541,2 server(s),61.87165925449624,100000
542,2 server(s),68.5607036899432,100000
543,2 server(s),62.51609200823859,100000
544,2 server(s),62.454077144219845,100000
545,2 server(s),55.87268727307004,100000
546,2 server(s),84.12456889815658,100000
547,2 server(s),66.51189676230845,100000
548,2 server(s),63.377236644971724,100000
549,2 server(s),69.34709347451354,100000
550,2 server(s),72.40191685425991,100000
551,2 server(s),66.74247011839915,100000
552,2 server(s),63.48597221018382,100000
553,2 server(s),61.17300657392755,100000
554,2 server(s),76.43041873658211,100000
555,2 server(s),59.22895634784032,100000
556,2 server(s),63.81444992970691,100000
557,2 server(s),67.17792976993735,100000
558,2 server(s),67.26319706000736,100000
559,2 server(s),61.91686674018653,100000
560,2 server(s),60.618189232592286,100000
561,2 server(s),59.40551890767056,100000
562,2 server(s),71.74675647239108,100000
563,2 server(s),65.63344985221974,100000
564,2 server(s),56.47363050262466,100000
565,2 server(s),76.03017721833298,100000
566,2 server(s),63.448314418316215,100000
567,2 server(s),69.4241332925022,100000
568,2 server(s),78.05683324548542,100000
569,2 server(s),62.13487294327952,100000
570,2 server(s),59.68064322351814,100000
571,2 server(s),63.23993727506292,100000
572,2 server(s),74.21702324104855,100000
573,2 server(s),74.93087261077441,100000
574,2 server(s),58.41605169218286,100000
575,2 server(s),66.12005686587867,100000
576,2 server(s),63.897886836452,100000
577,2 server(s),66.71046230176454,100000
578,2 server(s),72.7151533871992,100000
579,2 server(s),69.02549171965669,100000
580,2 server(s),61.16866590568914,100000
581,2 server(s),65.19535842022971,100000
582,2 server(s),74.11703416406229,100000
583,2 server(s),64.19020446156435,100000
584,2 server(s),64.03623109473975,100000
585,2 server(s),72.56489861766013,100000
586,2 server(s),72.94351981247964,100000
587,2 server(s),64.97340161281812,100000
588,2 server(s),64.69903976628204,100000
589,2 server(s),75.38611406198096,100000
590,2 server(s),62.76160645218706,100000
591,2 server(s),70.07514982857595,100000
592,2 server(s),72.05575346213566,100000
593,2 server(s),67.98462462696061,100000
594,2 server(s),81.2250849208322,100000
595,2 server(s),64.75639204346149,100000
596,2 server(s),69.88981613548698,100000
597,2 server(s),69.43243069353252,100000
598,2 server(s),59.13094712339947,100000
599,2 server(s),62.0912508116416,100000
600,2 server(s),57.34863714307627,100000
601,2 server(s),71.66322947773976,100000
602,2 server(s),74.43342695783195,100000
603,2 server(s),75.01446847908666,100000
604,2 server(s),71.59788066748943,100000
605,2 server(s),73.78922798655805,100000
606,2 server(s),70.78793431643469,100000
607,2 server(s),67.53576146168058,100000
608,2 server(s),67.98028340208982,100000
609,2 server(s),66.2825126646133,100000
610,2 server(s),67.42404345426621,100000
611,2 server(s),66.4271448847067,100000
612,2 server(s),60.13530339816684,100000
613,2 server(s),61.187064784959865,100000
614,2 server(s),70.85048686612261,100000
615,2 server(s),71.74062847698148,100000
616,2 server(s),62.23449639304355,100000
617,2 server(s),75.06782034768632,100000
618,2 server(s),67.0754107652656,100000
619,2 server(s),66.60369849709717,100000
620,2 server(s),63.520506577989146,100000
621,2 server(s),58.35055328554517,100000
622,2 server(s),55.65916543410837,100000
623,2 server(s),62.48166363751508,100000
624,2 server(s),63.251971424774865,100000
625,2 server(s),65.42489880730233,100000
626,2 server(s),64.70325549910461,100000
627,2 server(s),66.10770329442695,100000
628,2 server(s),67.22008512832713,100000
629,2 server(s),74.54906212408571,100000
630,2 server(s),74.13317814374234,100000
631,2 server(s),69.86737471987273,100000
632,2 server(s),68.36498896918735,100000
633,2 server(s),59.039086426566875,100000
634,2 server(s),74.80729909102875,100000
635,2 server(s),67.48638794767571,100000
636,2 server(s),61.05947100536238,100000
637,2 server(s),67.80850923760943,100000
638,2 server(s),59.02884326910291,100000
639,2 server(s),69.3990116007925,100000
640,2 server(s),75.95495237102978,100000
641,2 server(s),64.34716396426863,100000
642,2 server(s),73.56863721107341,100000
643,2 server(s),58.83000126428119,100000
644,2 server(s),61.937947663295866,100000
645,2 server(s),65.1623657627825,100000
646,2 server(s),64.28080006033755,100000
647,2 server(s),66.75380017039048,100000
648,2 server(s),58.04313175416344,100000
649,2 server(s),57.50989202813528,100000
650,2 server(s),61.81740948277252,100000
651,2 server(s),61.404076587634606,100000
652,2 server(s),77.00146765179919,100000
653,2 server(s),69.27095059598291,100000
654,2 server(s),75.91322602897662,100000
655,2 server(s),54.22583406510966,100000
656,2 server(s),59.68347798766391,100000
657,2 server(s),79.44668610921597,100000
658,2 server(s),73.38778785919264,100000
659,2 server(s),63.26880273104469,100000
660,2 server(s),63.72766019896274,100000
661,2 server(s),81.01334717318862,100000
662,2 server(s),58.43517599071351,100000
663,2 server(s),60.62317108934852,100000
664,2 server(s),65.62734570214859,100000
665,2 server(s),71.57185650477837,100000
666,2 server(s),65.74874497836457,100000
667,2 server(s),57.557952194877714,100000
668,2 server(s),65.60236805313323,100000
669,2 server(s),71.28644157435109,100000
670,2 server(s),80.24757700904303,100000
671,2 server(s),77.35321334841963,100000
672,2 server(s),67.23782388983751,100000
673,2 server(s),72.84703549967088,100000
674,2 server(s),60.375896151430936,100000
675,2 server(s),69.86618226564651,100000
676,2 server(s),65.11484549390231,100000
677,2 server(s),77.99471103213762,100000
678,2 server(s),64.1434695227636,100000
679,2 server(s),59.35271075312866,100000
680,2 server(s),73.4683934377709,100000
681,2 server(s),69.94576264975328,100000
682,2 server(s),61.08044343669522,100000
683,2 server(s),64.536200613138,100000
684,2 server(s),72.24799709217152,100000
685,2 server(s),65.22154292101321,100000
686,2 server(s),73.0778292743813,100000
687,2 server(s),68.57227784927896,100000
688,2 server(s),82.0804493620706,100000
689,2 server(s),62.588275229505015,100000
690,2 server(s),65.27895193938882,100000
691,2 server(s),67.89169520741189,100000
692,2 server(s),67.50053587081693,100000
693,2 server(s),62.3852168462143,100000
694,2 server(s),62.08271032614648,100000
695,2 server(s),64.08460388694861,100000
696,2 server(s),61.17930945788853,100000
697,2 server(s),65.70850382079362,100000
698,2 server(s),59.12623651560413,100000
699,2 server(s),61.748022799287185,100000
700,2 server(s),71.35914751588226,100000
701,2 server(s),63.712351144859454,100000
702,2 server(s),77.67632545058929,100000
703,2 server(s),72.03583093206665,100000
704,2 server(s),74.50090283544705,100000
705,2 server(s),62.31186105087018,100000
706,2 server(s),61.3679943318479,100000
707,2 server(s),58.37653731974207,100000
708,2 server(s),62.67079071244494,100000
709,2 server(s),62.52358942335228,100000
710,2 server(s),65.26463121327205,100000
711,2 server(s),65.76406990663965,100000
712,2 server(s),81.56012270031434,100000
713,2 server(s),70.06784773496705,100000
714,2 server(s),68.95505700156801,100000
715,2 server(s),74.19651552092387,100000
716,2 server(s),80.6838858972879,100000
717,2 server(s),64.7525301135629,100000
718,2 server(s),70.82324873329782,100000
719,2 server(s),72.63559026112573,100000
720,2 server(s),62.85309538818462,100000
721,2 server(s),63.34526033773659,100000
722,2 server(s),61.63878306018026,100000
723,2 server(s),67.4646276866343,100000
724,2 server(s),67.19710904030559,100000
725,2 server(s),62.263930556481185,100000
726,2 server(s),75.81170982676392,100000
727,2 server(s),68.77819603620274,100000
728,2 server(s),64.01304672958368,100000
729,2 server(s),65.8883085025376,100000
730,2 server(s),59.79437953813729,100000
731,2 server(s),68.3337376776356,100000
732,2 server(s),72.69370995017266,100000
